episodio,pasos,recompensa
514,35624,379.38867
515,35702,371.17734
516,35775,332.63962
517,35848,390.0654
518,35910,327.22745
519,36017,555.6685
520,36090,389.3325
521,36161,381.94263
522,36263,556.4564
523,36335,379.3243
524,36429,506.5933
525,36528,545.4312
526,36680,750.2892
527,36781,537.49713
528,36861,395.56296
529,36962,519.9586
530,37059,503.1271
531,37148,478.1093
532,37235,458.18896
533,37334,484.04834
534,37421,480.32358
535,37498,417.15326
536,37574,391.10367
537,37639,302.51883
538,37760,653.8687
539,37855,451.42957
540,37908,278.0191
541,38006,522.3089
542,38078,355.09134
543,38148,385.43613
544,38223,411.3014
545,38300,417.4993
546,38397,530.90314
547,38477,378.1183
548,38544,354.49884
549,38615,339.33115
550,38716,548.3515
551,38816,492.68723
552,38902,474.76358
553,39043,697.97656
554,39154,573.11127
555,39336,922.0307
556,39415,415.5712
557,39486,385.1389
558,39558,381.31216
559,39667,535.2992
560,39738,380.89493
561,39811,358.5934
562,39876,331.8245
563,39948,376.5265
564,40035,409.8623
565,40108,403.49594
566,40192,449.7459
567,40279,468.77176
568,40385,571.47955
569,40444,315.80112
570,40530,393.21112
571,40610,398.6873
572,40744,643.2201
573,40824,386.9105
574,40918,492.645
575,41051,681.56506
576,41139,496.8909
577,41215,384.9128
578,41304,483.5349
579,41408,519.325
580,41478,377.97357
581,41564,456.58713
582,41641,420.20325
583,41726,454.37036
584,41805,431.31616
585,41875,364.7135
586,41951,413.2436
587,42048,508.69485
588,42171,606.7557
589,42287,547.8714
590,42357,379.28574
591,42428,377.19913
592,42483,297.22995
593,42583,539.0149
594,42663,432.2297
595,42753,496.1673
596,42872,627.0335
597,42953,430.4227
598,43010,290.20645
599,43101,456.5685
600,43200,457.72452
601,43318,528.17676
602,43434,624.117
603,43522,466.27817
604,43592,344.792
605,43724,655.48627
606,43885,817.14923
607,43949,351.6303
608,44040,458.7897
609,44124,428.47568
610,44227,490.58456
611,44314,451.69778
612,44402,476.86017
613,44481,356.84387
614,44566,452.38623
615,44691,642.87067
616,44797,477.76605
617,44899,497.35162
618,44977,417.06647
619,45039,319.81857
620,45138,466.97455
621,45297,761.1376
622,45397,501.35248
623,45501,503.9827
624,45562,321.2976
625,45633,385.8091
626,45748,539.99097
627,45849,488.84525
628,45936,457.03067
629,46000,356.0735
630,46121,606.6215
631,46193,358.05664
632,46286,479.42825
633,46358,374.7382
634,46448,466.30798
635,46526,407.56018
636,46611,438.39188
637,46702,490.0691
638,46822,586.61945
639,46893,378.3871
640,46978,452.88596
641,47106,692.86475
642,47190,426.27457
643,47289,508.10333
644,47386,510.18887
645,47467,423.01837
646,47551,448.64407
647,47634,457.3306
648,47715,409.42947
649,47820,528.1159
650,47921,497.90247
651,48008,409.3431
652,48163,738.3659
653,48257,487.8459
654,48356,476.33618
655,48565,989.5174
656,48667,493.70212
657,48763,495.21884
658,48863,475.96744
659,48976,597.3328
660,49100,557.6078
661,49166,305.41876
662,49256,421.56384
663,49363,470.91083
664,49446,436.71323
665,49528,361.67117
666,49611,436.76218
667,49698,374.67587
668,49811,583.9715
669,49917,467.07983
670,50014,499.52225
671,50076,340.08716
672,50175,496.81274
673,50257,449.84653
674,50354,524.54095
675,50470,621.6644
676,50553,448.19305
677,50620,351.12338
678,50735,616.1839
679,50807,396.4186
680,50901,428.1513
681,50970,372.6298
682,51039,367.00668
683,51121,454.2823
684,51202,431.71155
685,51269,364.75198
686,51344,399.45993
687,51424,438.01025
688,51509,471.64093
689,51565,284.95642
690,51677,615.49493
691,51746,381.50192
692,51862,605.7593
693,51978,558.7063
694,52048,382.01382
695,52165,554.6718
696,52246,449.6739
697,52317,370.78317
698,52444,669.6602
699,52542,467.20554
700,52666,664.4786
701,52739,395.04187
702,52811,395.79037
703,52958,768.94525
704,53028,335.14792
705,53174,790.4475
706,53256,362.3326
707,53329,344.3647
708,53403,386.0985
709,53502,470.23523
710,53642,776.545
711,53797,779.0963
712,53864,352.63065
713,53943,427.83182
714,54060,644.5625
715,54177,571.99316
716,54245,378.0466
717,54322,409.5437
718,54434,591.3636
719,54515,431.23044
720,54628,616.036
721,54701,393.82834
722,54777,414.57175
723,54848,351.36075
724,54962,625.3367
725,55052,491.74655
726,55123,383.7406
727,55285,776.54865
728,55431,719.6361
729,55534,503.75134
