episodio,pasos,recompensa
581,39867,458.3837
582,39950,365.4399
583,40043,509.0225
584,40128,429.0009
585,40206,415.89575
586,40303,480.68353
587,40395,499.23138
588,40570,872.71204
589,40649,426.9296
590,40719,316.55176
591,40865,715.81067
592,40937,394.1858
593,41040,540.1824
594,41107,332.82504
595,41197,465.16254
596,41280,432.69955
597,41445,762.43195
598,41550,549.4946
599,41623,375.4018
600,41727,555.63635
601,41799,309.60382
602,41909,494.35287
603,42024,596.8076
604,42119,511.4729
605,42189,371.8005
606,42298,592.20337
607,42411,590.1169
608,42495,390.11212
609,42569,400.16626
610,42654,429.4273
611,42811,806.4653
612,42907,512.0787
613,42983,388.5202
614,43123,623.5634
615,43264,720.26385
616,43358,435.18472
617,43443,465.57504
618,43588,679.7656
619,43701,521.2954
620,43820,628.1025
621,43914,486.498
622,44029,563.67883
623,44099,370.7726
624,44234,690.59973
625,44317,454.30133
626,44401,377.79276
627,44486,369.64044
628,44553,301.36127
629,44673,557.1841
630,44775,513.5148
631,44896,639.0917
632,45066,891.65283
633,45152,469.28162
634,45234,439.7924
635,45332,435.99127
636,45399,353.4472
637,45530,577.04553
638,45630,536.378
639,45764,619.98456
640,45844,376.2972
641,45908,323.9869
642,45983,337.36102
643,46089,546.53613
644,46279,864.4466
645,46357,418.8427
646,46469,530.71204
647,46606,642.14813
648,46701,518.25775
649,46827,640.0558
650,46917,480.90347
651,47017,443.41718
652,47098,428.81918
653,47228,600.37476
654,47329,515.2024
655,47431,542.09753
656,47529,527.68176
657,47692,821.16
658,47775,447.70468
659,47927,784.9208
660,48002,391.68164
661,48092,459.26407
662,48285,975.53687
663,48365,436.2763
664,48433,352.48038
665,48532,526.9039
666,48633,548.0626
667,48783,771.6299
668,48896,608.41095
669,49034,625.69855
670,49143,598.08203
671,49214,382.83167
672,49291,417.58737
673,49375,453.79648
674,49459,443.66916
675,49539,424.24213
676,49652,595.842
677,49775,650.7873
678,49886,588.71936
679,50016,688.66626
680,50093,412.7579
681,50196,563.0287
682,50265,358.8953
683,50361,505.44077
684,50463,544.44867
685,50563,527.25586
686,50657,508.1176
687,50747,460.7291
688,50850,530.01355
689,50916,340.5002
690,51046,697.5939
691,51187,660.6246
692,51266,426.04272
693,51456,937.5556
694,51585,633.69946
695,51692,572.3008
696,51805,603.9567
697,51916,568.64984
698,51984,345.87323
699,52075,469.3441
700,52140,324.2902
701,52243,506.12335
702,52313,350.5827
703,52487,861.1137
704,52589,529.3232
705,52745,744.65674
706,52840,412.49692
707,52950,536.2626
708,53019,310.3519
709,53103,395.9448
710,53227,624.0472
711,53332,536.33954
712,53419,387.4282
713,53628,972.9246
714,53726,522.0427
715,53792,345.0197
716,53873,358.86194
717,53941,355.3916
718,54021,353.83667
719,54097,330.9688
720,54209,518.06055
721,54269,311.0223
722,54355,405.70657
723,54451,515.9134
724,54635,918.985
725,54737,450.90048
726,54865,598.97845
727,55015,679.7493
728,55146,693.401
729,55267,638.64557
730,55372,554.18286
731,55481,565.98145
732,55659,935.8771
733,55807,762.76263
734,56022,962.1282
735,56149,639.63214
736,56296,788.97876
737,56425,678.7338
738,56555,651.07764
739,56646,416.03842
740,56731,461.0979
741,56811,388.3807
742,56921,493.26813
743,57050,636.47595
744,57151,498.64517
745,57253,537.3937
746,57354,533.6339
747,57413,312.38074
748,57493,411.07562
749,57569,411.45496
750,57683,512.3021
751,57794,602.03235
752,57885,489.70563
753,58012,670.40216
754,58120,510.0659
755,58236,599.4832
756,58347,596.3667
757,58414,370.71222
758,58481,357.76663
759,58664,935.3897
760,58797,652.6321
761,58922,570.6658
762,58999,421.98645
763,59106,540.5944
764,59186,425.6082
765,59326,654.34045
766,59433,567.9188
767,59569,636.55194
768,59668,527.9493
769,59853,853.67865
770,59972,606.869
771,60044,325.56387
772,60232,900.96014
773,60368,716.8589
774,60521,824.43164
775,60606,447.97018
776,60688,428.73328
777,60782,485.94357
778,60876,500.98306
779,60968,499.83905
780,61061,471.47253
781,61154,491.9813
782,61269,590.74677
783,61474,978.1597
784,61571,525.94965
785,61678,559.763
786,61764,471.06924
787,61843,425.05988
788,62042,953.7907
789,62136,443.53256
790,62241,527.1871
791,62330,467.73587
792,62439,571.6542
793,62611,910.24603
794,62797,915.5925
795,62976,801.67523
796,63090,585.16144
797,63166,417.768
798,63267,501.12088
799,63380,591.73944
800,63557,878.3899
801,63648,417.61203
