episodio,pasos,recompensa
426,387647,929.7488
427,388647,934.089
428,389647,942.4619
429,390647,936.73914
430,391647,934.37244
431,392647,938.6532
432,393647,933.9296
433,394647,930.5202
434,395647,940.92914
435,396647,919.643
436,397647,940.74133
437,398647,943.07587
438,399647,935.8576
439,400647,944.0714
440,401647,941.1035
441,402647,934.70197
442,403647,944.93066
443,404647,949.808
444,405647,942.971
445,406647,945.40485
446,407647,952.72614
447,408647,954.7446
448,409647,945.30664
449,410647,949.0654
450,411647,951.0694
451,412647,947.76807
452,413647,950.33356
453,414647,942.70544
454,415647,949.9545
455,416647,948.4391
456,417647,937.3555
457,418647,951.30225
458,419647,954.12604
459,420647,939.808
460,421647,926.6433
461,422647,947.2774
462,423647,931.2109
463,424647,959.4146
464,425647,944.77527
465,426647,955.5207
466,427647,935.44476
467,428647,955.2534
468,429647,948.7359
469,430647,945.952
470,431647,938.00275
471,432647,948.09894
472,433647,948.8182
473,434647,945.824
474,435647,-275.12872
475,436647,930.9141
476,437647,946.1876
477,438647,919.16315
478,439647,947.1351
479,440647,145.316
480,441647,943.1432
481,442647,947.5916
482,443647,947.3184
483,444647,956.56647
484,445647,327.85623
485,446647,942.8441
486,447647,950.781
487,448647,939.0642
488,449647,951.8657
489,450647,952.7649
490,451647,948.3616
491,452647,952.92456
492,453647,945.0091
493,454647,944.22864
494,454670,22.601294
495,455670,936.4891
496,456670,942.43713
497,457670,934.18335
498,458670,948.4202
499,459670,944.4101
500,460670,946.8687
501,461670,954.00604
502,462670,947.9123
503,463670,950.75684
504,464670,950.9873
505,465670,952.88354
506,466670,957.68866
507,467670,943.52515
508,468670,950.2274
509,469670,952.45447
510,470670,956.5137
511,471670,951.0229
512,472670,948.683
513,473670,968.2299
514,474670,945.629
515,475670,368.14517
516,476670,959.33765
517,477670,962.71765
518,478670,951.065
519,478743,-25.437925
520,479743,949.1844
521,480743,966.5159
522,481743,960.7655
523,482743,960.61255
524,483743,958.6386
525,484743,952.52185
526,485743,960.60065
527,486743,952.0418
528,486893,60.295
529,487893,963.90295
530,488893,971.11475
531,489893,144.74005
532,490893,-186.45143
533,491893,947.79675
534,492893,949.24554
535,493893,959.1695
536,494893,974.8925
537,495893,961.1532
538,496893,954.54736
539,497893,954.32806
540,498893,958.96484
541,499893,955.3063
542,500893,982.37415
543,500935,23.49211
544,501935,971.3857
545,502935,953.5894
546,503935,-236.4383
547,504606,426.42227
548,505606,907.7727
549,506606,953.6981
550,506811,61.440563
551,507811,575.99677
552,508811,689.89996
553,509811,948.98303
554,510811,961.9292
555,511811,952.23944
556,512811,957.5204
557,513811,946.74945
558,514811,964.72205
559,515811,958.4638
560,516811,948.97614
561,517811,953.18427
562,518811,954.1714
563,519811,957.89703
564,520811,946.10876
565,521811,950.2692
566,522811,966.8412
567,523811,945.3219
568,524811,967.7606
569,525811,974.58923
570,526811,970.2591
571,527811,964.85266
572,528811,967.44006
573,529811,968.05225
574,530811,968.74866
575,531811,950.54535
576,532811,971.4831
577,533811,994.2546
578,534811,977.4195
579,535811,977.9222
580,536811,995.0593
581,537811,994.8898
582,538811,992.79395
583,539811,1007.6586
584,540811,1000.3757
585,541811,1002.7263
586,542811,1010.71246
587,543811,1000.099
588,544811,1030.3696
589,545811,1004.5631
590,546811,1001.4407
591,547811,803.88074
592,548811,1003.399
593,549811,1050.4893
594,550811,1031.6731
595,551811,992.92206
596,552811,1041.6257
597,553811,1063.9075
598,554811,982.43896
599,555811,1008.3142
600,556811,964.9532
601,557811,1010.65765
602,558811,1072.7739
603,559811,1071.9692
604,560811,988.55237
605,561811,991.1416
606,562811,1018.67395
607,563811,1015.48395
608,564811,1039.2079
609,565065,28.560083
610,565340,-31.145338
611,566340,968.69763
612,567340,1104.1672
613,567526,52.96174
614,568526,1009.9051
615,568883,-7.2657776
616,569883,1128.5905
617,570883,944.44116
618,571883,529.9426
619,572883,977.6903
620,573883,1103.5472
621,574109,171.97148
622,574332,174.65695
623,575332,1065.1783
