episodio,pasos,recompensa
538,398837,3842.0889
539,399837,4172.592
540,400837,4312.9907
541,401098,1176.6268
542,402098,4147.9956
543,403057,4326.721
544,404057,4295.9023
545,404133,254.84596
546,405133,4411.7993
547,406133,4663.515
548,407133,3175.9001
549,408133,4169.6284
550,409133,4076.3018
551,410133,4474.4336
552,411133,4335.461
553,412133,2994.444
554,413133,4329.3276
555,414133,4151.997
556,415133,4342.9736
557,416133,4370.574
558,417133,2416.5432
559,418133,4161.768
560,419133,4248.527
561,420133,4461.095
562,420829,2905.5151
563,421829,4335.2915
564,422161,1392.8699
565,423161,4131.3423
566,424161,4618.639
567,424731,2259.3867
568,425126,1644.7815
569,426126,4653.8047
570,427126,4075.659
571,427292,620.3677
572,427708,1812.6963
573,428708,4227.083
574,428972,1098.1825
575,429112,557.0515
576,430112,4454.589
577,431112,4487.9414
578,431764,2785.0122
579,431803,86.61606
580,432589,3438.2324
581,433589,4213.0386
582,434589,4215.238
583,435589,4063.1257
584,435756,659.5193
585,436440,2951.2993
586,436618,781.0057
587,437618,4616.485
588,438618,4528.245
589,439618,4372.4097
590,439862,951.3605
591,440862,4598.7407
592,441862,4511.5977
593,442862,5002.9834
594,443862,4704.1997
595,444862,4632.7686
596,445862,4458.8594
597,446862,4456.751
598,447747,3518.3633
599,448747,4466.398
600,449747,4333.3
601,450747,4300.01
602,450774,57.104748
603,451774,4598.815
604,452774,4478.494
605,453539,3183.7131
606,454539,4229.955
607,455539,4054.5686
608,456539,4875.8276
609,457332,3500.7002
610,457717,1750.492
611,458717,4645.6177
612,459717,4369.507
613,460451,3368.7275
614,461451,183.18805
615,462451,2898.3315
616,463060,2604.3572
617,464060,3.5887067
618,465060,4417.1733
619,465814,3312.7964
620,466814,4441.7627
621,467434,2711.3716
622,468434,4602.7246
623,468489,172.91086
624,469489,4397.3374
625,470489,1731.5098
626,471489,4541.4067
627,472489,3252.267
628,473489,4649.9946
629,474489,4452.0366
630,475066,2490.836
631,476066,4688.0513
632,477066,4563.327
633,478066,2138.0947
634,479066,4589.166
635,480066,4784.9775
636,481066,4708.988
637,482066,5035.82
638,483066,4446.124
639,484066,4455.0303
640,485066,4892.285
641,485807,3437.462
642,486807,4497.4634
643,487807,4568.2344
644,488807,4512.369
645,489807,4619.8774
646,490807,4746.906
647,491369,2663.95
648,491873,2250.466
649,492367,2125.0571
650,493367,4633.5996
651,494367,4687.0146
652,495367,4634.511
653,495458,314.99222
654,496458,4539.838
655,497458,4876.335
656,498458,4619.987
657,498856,1860.5907
658,499856,5081.5938
659,500856,4774.1
660,501856,4928.151
661,502284,2087.2368
662,503284,4788.0215
663,504284,4568.0947
664,505284,4539.4614
665,506284,4518.6987
666,507284,4602.3574
667,508284,4751.253
668,509284,4683.4233
669,510284,4380.583
670,511033,3576.7332
671,512033,4727.237
672,512401,1643.8253
673,513401,4627.4414
674,514401,4552.394
675,515401,3956.078
676,516401,4453.1836
677,517401,4598.706
678,517527,454.41083
679,518527,4683.6494
680,519527,4620.8813
681,520527,5015.246
682,521527,4935.0737
683,522527,4673.598
684,523527,4954.8115
685,524527,4852.5024
686,525527,5072.2866
687,525953,1918.4204
688,526953,4680.171
689,527953,4738.1396
690,528953,5042.9575
691,529953,4961.6807
692,530953,4566.1807
693,531953,5000.4985
694,532165,801.71686
695,533165,4710.973
696,534165,4691.0913
697,534298,630.2423
698,535298,5115.454
699,536298,4665.796
700,537298,4729.2466
701,538298,4664.238
702,538708,2029.5508
703,539201,2270.951
704,540201,4985.3486
705,541201,1450.0564
706,542201,4804.4497
707,543201,5119.0576
708,543213,9.742168
709,544213,4942.576
710,545213,4753.753
711,546213,5157.8086
712,547213,4930.52
713,548213,5039.606
714,549213,4982.232
715,550213,4762.887
716,551213,4925.328
717,552213,4575.3154
718,553213,4827.216
719,554213,4989.2085
720,555213,4953.8564
721,556213,4761.302
722,556823,3039.852
723,557823,4733.434
724,558654,4195.2363
725,559654,5016.801
726,560654,4921.2246
727,561654,4280.356
728,562654,-466.90976
729,563654,3391.8408
730,564654,4855.663
731,565654,5112.815
732,566654,4876.438
733,567054,2091.916
734,568054,5003.8823
735,569054,4944.8525
736,570054,4948.7744
737,571054,5002.622
738,572054,5046.0454
739,573054,4956.5894
740,573976,4504.2905
741,574976,2474.0215
742,575976,5050.7964
743,576976,5125.258
744,577976,2897.2412
745,578375,1588.6285
746,579139,3950.5444
747,580139,4810.784
748,581139,4819.6694
749,581826,3368.0278
750,582826,5134.688
751,583826,4756.531
752,584826,5020.397
753,585826,4937.7803
754,586196,1760.0581
755,587196,4855.2583
756,588196,4731.147
757,589196,4817.4937
758,589717,2436.5205
759,590717,5064.1294
760,591043,1519.2614
761,592043,4744.7383
762,592935,4170.833
763,593935,4974.8867
764,594935,4691.946
765,595935,4628.061
766,596935,4893.9644
767,597935,4869.3394
768,598935,5008.5986
769,599935,4736.617
770,600028,386.41202
771,601028,4888.5586
772,602028,4920.6313
773,603028,4896.2397
774,604028,4854.1416
775,604339,1336.6383
776,605339,4972.5215
777,606339,5132.3237
778,607339,4892.874
779,608339,5195.4883
780,609339,4993.006
781,610339,5145.3633
782,611339,4874.3594
783,612339,5019.4175
784,613339,4967.5127
785,614339,5063.454
786,615339,4851.8706
787,615693,1631.2422
788,616693,5128.5454
789,617693,5224.531
790,618693,5067.8984
791,619693,5224.063
792,620693,4647.857
793,621693,4954.1904
794,622693,4971.6245
795,623693,1964.4548
796,624333,3215.1917
797,625333,4996.42
798,626333,5056.6157
799,627333,5214.084
800,627726,1835.1387
801,628726,5017.1274
802,629726,4902.573
803,630726,5352.7466
804,631726,4471.2236
805,632726,5035.161
806,633726,4916.327
807,634726,5046.613
808,635726,4799.608
809,636514,3839.8555
810,637514,4815.0234
811,638514,4907.216
812,639514,2952.791
813,640514,4996.993
814,641514,4819.9478
815,642514,5030.551
816,643514,4926.607
817,644514,4755.0103
818,645327,3885.2258
819,646327,5106.839
820,647327,5210.222
821,648327,5124.5156
822,649327,4848.3076
823,650327,5173.9326
824,651327,5365.3936
825,652327,5122.529
826,653327,5205.839
827,654327,4988.643
828,655327,5069.0947
829,656327,4982.4365
830,657327,5014.3877
831,658327,5039.4995
832,659152,3872.4211
833,660152,5340.2617
834,660582,2029.0768
835,661582,5146.97
836,662212,2823.9517
837,663212,5153.1523
838,664212,5146.6
839,665212,5179.673
840,666212,5013.8335
841,667212,5061.035
842,668212,5168.1626
843,668612,2161.1543
844,669612,5154.5933
845,670612,5079.3726
846,671612,5149.4146
847,671742,507.9527
848,672742,4941.3193
849,672763,29.631699
850,673763,5281.6533
851,674763,5330.6533
852,675763,4898.356
853,676522,3667.0945
854,676766,1186.2694
855,677766,4938.474
856,678292,2696.8376
857,679292,5010.6133
858,680292,4969.979
859,681292,5002.648
