time,torso_height,velocity_x,energy,com_x,com_z
2.257999999999973,0.17403572524713073,-0.021766316613729998,0.0,0.07454759477945123,0.22130519581967759
2.2599999999999727,0.17397289172799102,-0.019980329205261653,0.0,0.07447059431439564,0.22132482466993958
2.2619999999999725,0.17391326604309398,-0.01821020128261531,0.0,0.07439878666740596,0.22134266185834126
2.2639999999999723,0.1738568233937383,-0.01645358409934935,0.0,0.07433213833734438,0.2213586643741001
2.265999999999972,0.17380356980514944,-0.014676495580770117,0.0,0.07427072420410218,0.22137263678819782
2.267999999999972,0.17375350784025723,-0.012896707964161713,0.0,0.07421458777650367,0.22138452758121677
2.2699999999999716,0.1737066567896861,-0.011118806862362357,0.0,0.07416383083978395,0.22139416558474648
2.2719999999999714,0.1736630081924353,-0.009341759352841745,0.0,0.07411843538409787,0.22140161893968183
2.273999999999971,0.17362256266619425,-0.007564738903440955,0.0,0.07407841264802054,0.22140690133770438
2.275999999999971,0.1735853222898356,-0.005873688602970446,0.0,0.07404377380408837,0.22141002979152685
2.2779999999999707,0.17355078948220592,-0.004576997921176693,0.0,0.07401298453218992,0.2214117965125612
2.2799999999999705,0.17351867659883924,-0.0033145128069902554,0.0,0.07398511383720487,0.22141287869578163
2.2819999999999703,0.173489004233345,-0.002033704508286994,0.0,0.0739602568300209,0.22141313563485673
2.28399999999997,0.17346173827043843,-0.0007223076815795855,0.0,0.07393826584444928,0.22141282053265254
2.28599999999997,0.1734369341891664,0.0006173614194580322,0.0,0.07391935861846462,0.221411659434662
2.2879999999999696,0.17341462511370231,0.0019825823456709993,0.0,0.07390365390434375,0.22140954345317138
2.2899999999999694,0.17339483843832948,0.003366604531729077,0.0,0.0738912461493355,0.22140638085806183
2.291999999999969,0.1733775990732127,0.00476733740712194,0.0,0.07388221803148022,0.22140209505210298
2.293999999999969,0.17336292862753666,0.006184213011981076,0.0,0.07387663810100609,0.22139662160745524
2.2959999999999687,0.17335085001880213,0.007616518439700742,0.0,0.07387457728946151,0.22138990846592732
2.2979999999999685,0.17334138588709025,0.009063443218905596,0.0,0.07387610373309253,0.22138191357027553
2.2999999999999683,0.17333455828979383,0.010524120260776391,0.0,0.07388128205985146,0.22137260328514655
2.301999999999968,0.17333038847542093,0.011997659891160571,0.0,0.07389017290825826,0.22136195104106848
2.303999999999968,0.17332889672487672,0.01348317712801721,0.0,0.07390283263864283,0.22134993616653087
2.3059999999999676,0.17333010224896395,0.014979812751680928,0.0,0.07391931319972235,0.22133654288136162
2.3079999999999674,0.17333402313167356,0.01648674891862864,0.0,0.07393966211722856,0.2213217594300744
2.309999999999967,0.17334067630996053,0.01800322014475553,0.0,0.0739639225756538,0.22130557733755163
2.311999999999967,0.17335007758192655,0.019528520475297906,0.0,0.07399213356864487,0.2212879907720132
2.3139999999999668,0.17336224163655478,0.021062007598663682,0.0,0.07402433009783412,0.22126899600209418
2.3159999999999665,0.17337718209929398,0.022603104574653147,0.0,0.07406054340375869,0.2212485909363209
2.3179999999999663,0.1733949115888216,0.024151299750571415,0.0,0.07410080121591066,0.22122677473449093
2.319999999999966,0.17341544178122836,0.025706145342317806,0.0,0.07414512801184789,0.22120354748153567
2.321999999999966,0.17343878347863995,0.027267255068102368,0.0,0.0741935452777094,0.22117890991541933
2.3239999999999656,0.17346494667994383,0.028834301143252156,0.0,0.07424607176444831,0.22115286320153538
2.3259999999999654,0.17349394065182744,0.030373551390060864,0.0,0.07430272373568592,0.2211254087469082
2.327999999999965,0.17352542837478246,0.0317104926394063,0.0,0.07436332782750461,0.22109734344973278
2.329999999999965,0.1735591707678883,0.032971199398960455,0.0,0.07442767915616469,0.22106912610854204
2.3319999999999648,0.17359505002244235,0.03416115199817343,0.0,0.07449555924802771,0.22104082944197062
2.3339999999999645,0.17363296030883024,0.035293692400310245,0.0,0.0745667731553139,0.22101250363511035
2.3359999999999643,0.1736728163870922,0.03637056823548432,0.0,0.07464114127060571,0.2209841429975044
2.337999999999964,0.173714531193073,0.03739112667302427,0.0,0.07471848616442861,0.22095574517862746
2.339999999999964,0.17375801019130455,0.038353673880522195,0.0,0.07479862683809863,0.22092732467219747
2.3419999999999637,0.17380315202039798,0.039255398860924454,0.0,0.0748813764425855,0.2208989097449169
2.3439999999999634,0.17384984695945738,0.04009222378893705,0.0,0.07496653876215943,0.22087054467404826
2.3459999999999632,0.1738979747217717,0.04085837841372415,0.0,0.07505390096047326,0.2208422925530222
2.347999999999963,0.17394740298117317,0.041560706477491424,0.0,0.0751432325279815,0.220814236223929
2.349999999999963,0.1739980702358741,0.042248082603376334,0.0,0.07523449145865639,0.22078631751521383
2.3519999999999626,0.17404987116199955,0.04285397414610599,0.0,0.0753275408161579,0.2207585618145476
2.3539999999999623,0.1741026619551631,0.04337897735664272,0.0,0.0754221563395774,0.22073106417704927
2.355999999999962,0.17415630071677857,0.043825123883126794,0.0,0.07551811610331073,0.22070389385881578
2.357999999999962,0.17421065021439341,0.044174129977386845,0.0,0.07561520745728467,0.22067709705593586
2.3599999999999617,0.17426545450421038,0.0443515185802436,0.0,0.07571289877324111,0.220650929268401
2.3619999999999615,0.17432053489015908,0.04447127969752079,0.0,0.07581085111995467,0.22062547655295142
2.3639999999999612,0.1743757882409409,0.04453883132414365,0.0,0.07590891280376226,0.2206006640060943
2.365999999999961,0.17443112066558086,0.044558659271973326,0.0,0.07600694682334594,0.2205764191686512
2.367999999999961,0.17448644787625023,0.04453578796853388,0.0,0.07610483291291309,0.22055266495239265
2.3699999999999606,0.17454169322974433,0.044473800779756954,0.0,0.07620246270147209,0.22052932516630921
2.3719999999999604,0.1745967854491659,0.04437443159351869,0.0,0.07629973933188403,0.22050632988715027
2.37399999999996,0.1746516561484468,0.044239168825343206,0.0,0.07639657115684077,0.22048362023382673
2.37599999999996,0.17470628940766542,0.04412533373370198,0.0,0.07649299461886794,0.22046104661182625
2.3779999999999597,0.1747606518424314,0.044001818657369324,0.0,0.07658900557846937,0.2204385796122071
2.3799999999999595,0.17481477080865537,0.04388201185082909,0.0,0.07668470483715277,0.2204161529512058
2.3819999999999593,0.17486861734996095,0.04352374463348457,0.0,0.07678035177377121,0.22039375957490617
2.383999999999959,0.17492007497961737,0.04155289465579773,0.0,0.0768727859217418,0.2203727590569105
2.385999999999959,0.17496791340507634,0.039354036691522674,0.0,0.07696043798450124,0.22035360779739907
2.3879999999999586,0.1750117168114813,0.03714635716148201,0.0,0.07704252916302043,0.22033629813739364
2.3899999999999584,0.1750515880992629,0.03494579243463388,0.0,0.07711912979261693,0.22032054268418086
2.391999999999958,0.17508756145634807,0.032764811224081765,0.0,0.07719023288939325,0.2203061392827016
2.393999999999958,0.17511968569665837,0.030614110996198984,0.0,0.07725586396866954,0.22029291256673875
