episodio,pasos,recompensa
655,11685,-10.010099
656,11701,-19.579409
657,11709,-10.602698
658,11716,-9.101006
659,11723,-9.338968
660,11730,-8.399598
661,11746,-20.95764
662,11754,-10.453867
663,11763,-11.334329
664,11771,-10.427799
665,11778,-9.412396
666,11786,-10.40674
667,11795,-11.463218
668,11802,-9.164009
669,11818,-20.157415
670,11826,-10.859449
671,11834,-10.258866
672,11850,-20.084972
673,11866,-20.332457
674,11875,-11.046519
675,11891,-17.690428
676,11899,-9.924544
677,11915,-18.764763
678,11923,-10.577742
679,11940,-19.109068
680,11948,-9.792807
681,11956,-10.299542
682,11973,-19.527197
683,11981,-9.979177
684,11988,-8.7612
685,11997,-10.991521
686,12006,-11.244831
687,12013,-9.0954895
688,12031,-19.940891
689,12039,-11.020378
690,12048,-11.668867
691,12054,-7.166715
692,12063,-10.993633
693,12079,-19.391449
694,12086,-9.385697
695,12095,-11.310845
696,12102,-9.281736
697,12110,-10.148932
698,12117,-9.836438
699,12133,-14.093635
700,12141,-10.448631
701,12148,-9.787569
702,12156,-10.007632
703,12164,-10.645181
704,12172,-10.453459
705,12179,-9.444752
706,12188,-11.250136
707,12196,-10.1188545
708,12204,-10.280565
709,12212,-10.819333
710,12220,-10.439216
711,12227,-9.600613
712,12235,-10.137693
713,12251,-20.235683
714,12267,-20.890913
715,12275,-9.916872
716,12282,-9.30066
717,12297,-16.772987
718,12306,-1.9557703
719,12315,-0.82892317
720,12325,-1.4196246
721,12334,-3.161265
722,12343,-0.823743
723,12352,-0.7920638
724,12365,-0.55646604
725,12374,-0.90293413
726,12383,-0.8208883
727,12392,-1.7824277
728,12401,-1.066142
729,12417,-11.545992
730,12426,-1.4254134
731,12436,-1.5486994
732,12446,-1.297778
733,12455,-0.7124333
734,12468,-0.8288572
735,12477,-2.480742
736,12486,-0.88969964
737,12495,-1.5917834
738,12504,-1.2909883
739,12513,-1.7767403
740,12522,-3.009396
741,12532,-0.30285782
742,12546,-1.1945014
743,12554,-1.9510391
744,12563,-0.9746046
745,12572,-0.6721431
746,12581,-0.8420668
747,12590,-1.5129459
748,12599,-0.42648828
749,12608,-1.6858172
750,12618,-1.4011205
751,12628,-1.3601083
752,12639,-0.69543743
753,12648,-1.7284021
754,12657,-0.9071155
755,12666,-2.2840757
756,12675,-0.3486731
757,12691,-11.460052
758,12700,-1.6013074
759,12709,-0.7865892
760,12718,-0.58271456
761,12727,-3.624553
762,12736,-1.0025108
763,12745,-1.601937
764,12754,-1.0578861
765,12763,-0.8694015
766,12772,-1.2346385
767,12784,-0.82822156
768,12792,-1.545256
769,12801,-1.7568126
770,12810,-1.0440118
771,12820,-1.4386907
772,12829,-1.6818459
773,12839,-0.23970354
774,12849,-1.3198948
775,12857,-2.0084906
776,12867,-0.98376656
777,12875,-1.7313151
778,12884,-1.693341
779,12894,-0.1770168
780,12903,-0.76718473
781,12912,-1.111635
782,12922,-1.2505441
